config_id,W_FREE_DAY,W_SLOT_EVE,W_SLOT_DAY,W_WINDSOWS,W_SLOT2,time,final_fitness,total,conflictos,validity
cfg_11583,0.7,0.9166666666666666,0.85,0.6666666666666666,0.7,0.16,42.33333333333333,53.0,8.0,True
cfg_11584,0.7,0.9166666666666666,0.85,0.6666666666666666,0.85,0.22,38.888888888888886,53.0,12.0,True
cfg_11585,0.7,0.9166666666666666,0.85,0.6666666666666666,1.0,0.16,38.888888888888886,53.0,12.0,True
cfg_11586,0.7,0.9166666666666666,0.85,0.75,0.1,0.16,38.625,53.0,12.0,True
cfg_11587,0.7,0.9166666666666666,0.85,0.75,0.25,0.16,38.625,53.0,12.0,True
cfg_11588,0.7,0.9166666666666666,0.85,0.75,0.4,0.16,42.0,53.0,8.0,True
cfg_11589,0.7,0.9166666666666666,0.85,0.75,0.5499999999999999,0.17,38.625,53.0,12.0,True
cfg_11590,0.7,0.9166666666666666,0.85,0.75,0.7,0.15,38.625,53.0,12.0,True
cfg_11591,0.7,0.9166666666666666,0.85,0.75,0.85,0.14,42.0,53.0,8.0,True
cfg_11592,0.7,0.9166666666666666,0.85,0.75,1.0,0.18,38.625,53.0,12.0,True
cfg_11593,0.7,0.9166666666666666,0.85,0.8333333333333333,0.1,0.16,38.361111111111114,53.0,12.0,True
cfg_11594,0.7,0.9166666666666666,0.85,0.8333333333333333,0.25,0.18,38.361111111111114,53.0,12.0,True
cfg_11595,0.7,0.9166666666666666,0.85,0.8333333333333333,0.4,0.13,41.66666666666667,53.0,8.0,True
cfg_11596,0.7,0.9166666666666666,0.85,0.8333333333333333,0.5499999999999999,0.17,41.66666666666667,53.0,8.0,True
cfg_11597,0.7,0.9166666666666666,0.85,0.8333333333333333,0.7,0.17,38.361111111111114,53.0,12.0,True
cfg_11598,0.7,0.9166666666666666,0.85,0.8333333333333333,0.85,0.15,38.361111111111114,53.0,12.0,True
cfg_11599,0.7,0.9166666666666666,0.85,0.8333333333333333,1.0,0.17,41.66666666666667,53.0,8.0,True
cfg_11600,0.7,0.9166666666666666,0.85,0.9166666666666666,0.1,0.15,38.09722222222222,53.0,12.0,True
cfg_11601,0.7,0.9166666666666666,0.85,0.9166666666666666,0.25,0.18,38.09722222222222,53.0,12.0,True
cfg_11602,0.7,0.9166666666666666,0.85,0.9166666666666666,0.4,0.14,41.33333333333333,53.0,8.0,True
cfg_11603,0.7,0.9166666666666666,0.85,0.9166666666666666,0.5499999999999999,0.17,41.33333333333333,53.0,8.0,True
cfg_11604,0.7,0.9166666666666666,0.85,0.9166666666666666,0.7,0.17,41.33333333333333,53.0,8.0,True
cfg_11605,0.7,0.9166666666666666,0.85,0.9166666666666666,0.85,0.21,41.33333333333333,53.0,8.0,True
cfg_11606,0.7,0.9166666666666666,0.85,0.9166666666666666,1.0,0.19,37.855555555555554,53.0,12.0,True
cfg_11607,0.7,0.9166666666666666,0.85,1.0,0.1,0.14,41.00000000000001,53.0,8.0,True
cfg_11608,0.7,0.9166666666666666,0.85,1.0,0.25,0.15,37.833333333333336,53.0,12.0,True
cfg_11609,0.7,0.9166666666666666,0.85,1.0,0.4,0.16,41.00000000000001,53.0,8.0,True
cfg_11610,0.7,0.9166666666666666,0.85,1.0,0.5499999999999999,0.17,41.00000000000001,53.0,8.0,True
cfg_11611,0.7,0.9166666666666666,0.85,1.0,0.7,0.13,41.00000000000001,53.0,8.0,True
cfg_11612,0.7,0.9166666666666666,0.85,1.0,0.85,0.16,41.00000000000001,53.0,8.0,True
cfg_11613,0.7,0.9166666666666666,0.85,1.0,1.0,0.15,37.833333333333336,53.0,12.0,True
cfg_11614,0.7,0.9166666666666666,1.0,0.5,0.1,0.15,43.0,53.0,8.0,True
cfg_11615,0.7,0.9166666666666666,1.0,0.5,0.25,0.17,43.0,53.0,8.0,True
cfg_11616,0.7,0.9166666666666666,1.0,0.5,0.4,0.17,39.86666666666667,53.0,2.0,True
cfg_11617,0.7,0.9166666666666666,1.0,0.5,0.5499999999999999,0.15,43.0,53.0,8.0,True
cfg_11618,0.7,0.9166666666666666,1.0,0.5,0.7,0.15,43.0,53.0,8.0,True
cfg_11619,0.7,0.9166666666666666,1.0,0.5,0.85,0.17,38.9,53.0,2.0,True
cfg_11620,0.7,0.9166666666666666,1.0,0.5,1.0,0.16,43.0,53.0,8.0,True
cfg_11621,0.7,0.9166666666666666,1.0,0.5833333333333334,0.1,0.17,39.15277777777778,53.0,12.0,True
cfg_11622,0.7,0.9166666666666666,1.0,0.5833333333333334,0.25,0.15,42.66666666666667,53.0,8.0,True
cfg_11623,0.7,0.9166666666666666,1.0,0.5833333333333334,0.4,0.19,39.15277777777778,53.0,12.0,True
cfg_11624,0.7,0.9166666666666666,1.0,0.5833333333333334,0.5499999999999999,0.16,42.66666666666667,53.0,8.0,True
cfg_11625,0.7,0.9166666666666666,1.0,0.5833333333333334,0.7,0.17,42.66666666666667,53.0,8.0,True
cfg_11626,0.7,0.9166666666666666,1.0,0.5833333333333334,0.85,0.21,42.66666666666667,53.0,8.0,True
cfg_11627,0.7,0.9166666666666666,1.0,0.5833333333333334,1.0,0.2,37.39722222222225,53.0,8.0,True
cfg_11628,0.7,0.9166666666666666,1.0,0.6666666666666666,0.1,0.17,42.33333333333333,53.0,8.0,True
cfg_11629,0.7,0.9166666666666666,1.0,0.6666666666666666,0.25,0.17,37.08888888888889,53.0,2.0,True
cfg_11630,0.7,0.9166666666666666,1.0,0.6666666666666666,0.4,0.17,42.33333333333333,53.0,8.0,True
cfg_11631,0.7,0.9166666666666666,1.0,0.6666666666666666,0.5499999999999999,0.17,38.522222222222226,53.0,12.0,True
cfg_11632,0.7,0.9166666666666666,1.0,0.6666666666666666,0.7,0.15,37.08888888888889,53.0,2.0,True
cfg_11633,0.7,0.9166666666666666,1.0,0.6666666666666666,0.85,0.19,37.08888888888889,53.0,2.0,True
cfg_11634,0.7,0.9166666666666666,1.0,0.6666666666666666,1.0,0.2,38.888888888888886,53.0,12.0,True
cfg_11635,0.7,0.9166666666666666,1.0,0.75,0.1,0.17,38.625,53.0,12.0,True
cfg_11636,0.7,0.9166666666666666,1.0,0.75,0.25,0.18,38.625,53.0,12.0,True
cfg_11637,0.7,0.9166666666666666,1.0,0.75,0.4,0.15,42.0,53.0,8.0,True
cfg_11638,0.7,0.9166666666666666,1.0,0.75,0.5499999999999999,0.14,42.0,53.0,8.0,True
cfg_11639,0.7,0.9166666666666666,1.0,0.75,0.7,0.15,42.0,53.0,8.0,True
cfg_11640,0.7,0.9166666666666666,1.0,0.75,0.85,0.15,42.0,53.0,8.0,True
cfg_11641,0.7,0.9166666666666666,1.0,0.75,1.0,0.14,42.0,53.0,8.0,True
cfg_11642,0.7,0.9166666666666666,1.0,0.8333333333333333,0.1,0.14,41.66666666666667,53.0,8.0,True
cfg_11643,0.7,0.9166666666666666,1.0,0.8333333333333333,0.25,0.14,41.66666666666667,53.0,8.0,True
cfg_11644,0.7,0.9166666666666666,1.0,0.8333333333333333,0.4,0.16,38.361111111111114,53.0,12.0,True
cfg_11645,0.7,0.9166666666666666,1.0,0.8333333333333333,0.5499999999999999,0.16,41.66666666666667,53.0,8.0,True
cfg_11646,0.7,0.9166666666666666,1.0,0.8333333333333333,0.7,0.17,41.66666666666667,53.0,8.0,True
cfg_11647,0.7,0.9166666666666666,1.0,0.8333333333333333,0.85,0.17,41.66666666666667,53.0,8.0,True
cfg_11648,0.7,0.9166666666666666,1.0,0.8333333333333333,1.0,0.17,41.66666666666667,53.0,8.0,True
cfg_11649,0.7,0.9166666666666666,1.0,0.9166666666666666,0.1,0.14,41.33333333333333,53.0,8.0,True
cfg_11650,0.7,0.9166666666666666,1.0,0.9166666666666666,0.25,0.17,41.33333333333333,53.0,8.0,True
cfg_11651,0.7,0.9166666666666666,1.0,0.9166666666666666,0.4,0.15,38.09722222222222,53.0,12.0,True
cfg_11652,0.7,0.9166666666666666,1.0,0.9166666666666666,0.5499999999999999,0.14,41.33333333333333,53.0,8.0,True
cfg_11653,0.7,0.9166666666666666,1.0,0.9166666666666666,0.7,0.2,41.33333333333333,53.0,8.0,True
cfg_11654,0.7,0.9166666666666666,1.0,0.9166666666666666,0.85,0.15,36.20555555555555,53.0,14.0,True
cfg_11655,0.7,0.9166666666666666,1.0,0.9166666666666666,1.0,0.16,38.09722222222222,53.0,12.0,True
cfg_11656,0.7,0.9166666666666666,1.0,1.0,0.1,0.15,41.00000000000001,53.0,8.0,True
cfg_11657,0.7,0.9166666666666666,1.0,1.0,0.25,0.17,37.833333333333336,53.0,12.0,True
cfg_11658,0.7,0.9166666666666666,1.0,1.0,0.4,0.17,37.833333333333336,53.0,12.0,True
cfg_11659,0.7,0.9166666666666666,1.0,1.0,0.5499999999999999,0.18,37.833333333333336,53.0,12.0,True
cfg_11660,0.7,0.9166666666666666,1.0,1.0,0.7,0.17,41.00000000000001,53.0,8.0,True
cfg_11661,0.7,0.9166666666666666,1.0,1.0,0.85,0.17,37.833333333333336,53.0,12.0,True
cfg_11662,0.7,0.9166666666666666,1.0,1.0,1.0,0.18,37.833333333333336,53.0,12.0,True
cfg_11663,0.7,1.0,0.1,0.5,0.1,0.17,46.109999999999985,53.0,0.0,True
cfg_11664,0.7,1.0,0.1,0.5,0.25,0.17,46.109999999999985,53.0,0.0,True
cfg_11665,0.7,1.0,0.1,0.5,0.4,0.17,44.40666666666667,53.0,1.0,True
cfg_11666,0.7,1.0,0.1,0.5,0.5499999999999999,0.16,46.109999999999985,53.0,0.0,True
cfg_11667,0.7,1.0,0.1,0.5,0.7,0.18,44.40666666666667,53.0,1.0,True
cfg_11668,0.7,1.0,0.1,0.5,0.85,0.16,46.109999999999985,53.0,0.0,True
cfg_11669,0.7,1.0,0.1,0.5,1.0,0.17,43.0,53.0,8.0,True
cfg_11670,0.7,1.0,0.1,0.5833333333333334,0.1,0.19,45.40166666666664,53.0,0.0,True
cfg_11671,0.7,1.0,0.1,0.5833333333333334,0.25,0.18,45.40166666666664,53.0,0.0,True
cfg_11672,0.7,1.0,0.1,0.5833333333333334,0.4,0.16,45.40166666666664,53.0,0.0,True
cfg_11673,0.7,1.0,0.1,0.5833333333333334,0.5499999999999999,0.17,45.40166666666664,53.0,0.0,True
cfg_11674,0.7,1.0,0.1,0.5833333333333334,0.7,0.21,43.51777777777777,53.0,1.0,True
cfg_11675,0.7,1.0,0.1,0.5833333333333334,0.85,0.18,45.40166666666664,53.0,0.0,True
cfg_11676,0.7,1.0,0.1,0.5833333333333334,1.0,0.18,45.40166666666664,53.0,0.0,True
cfg_11677,0.7,1.0,0.1,0.6666666666666666,0.1,0.15,42.33333333333333,53.0,8.0,True
cfg_11678,0.7,1.0,0.1,0.6666666666666666,0.25,0.13,42.62888888888887,53.0,1.0,True
cfg_11679,0.7,1.0,0.1,0.6666666666666666,0.4,0.17,44.693333333333314,53.0,0.0,True
cfg_11680,0.7,1.0,0.1,0.6666666666666666,0.5499999999999999,0.17,44.693333333333314,53.0,0.0,True
cfg_11681,0.7,1.0,0.1,0.6666666666666666,0.7,0.15,42.33333333333333,53.0,8.0,True
cfg_11682,0.7,1.0,0.1,0.6666666666666666,0.85,0.19,42.33333333333333,53.0,8.0,True
cfg_11683,0.7,1.0,0.1,0.6666666666666666,1.0,0.15,40.84222222222221,53.0,7.0,True
cfg_11684,0.7,1.0,0.1,0.75,0.1,0.15,42.0,53.0,8.0,True
cfg_11685,0.7,1.0,0.1,0.75,0.25,0.15,43.98499999999997,53.0,0.0,True
cfg_11686,0.7,1.0,0.1,0.75,0.4,0.17,43.98499999999997,53.0,0.0,True
cfg_11687,0.7,1.0,0.1,0.75,0.5499999999999999,0.16,42.0,53.0,8.0,True
cfg_11688,0.7,1.0,0.1,0.75,0.7,0.15,43.98499999999997,53.0,0.0,True
cfg_11689,0.7,1.0,0.1,0.75,0.85,0.17,43.98499999999997,53.0,0.0,True
cfg_11690,0.7,1.0,0.1,0.75,1.0,0.16,42.0,53.0,8.0,True
cfg_11691,0.7,1.0,0.1,0.8333333333333333,0.1,0.16,43.27666666666665,53.0,0.0,True
cfg_11692,0.7,1.0,0.1,0.8333333333333333,0.25,0.16,41.66666666666667,53.0,8.0,True
cfg_11693,0.7,1.0,0.1,0.8333333333333333,0.4,0.17,41.66666666666667,53.0,8.0,True
cfg_11694,0.7,1.0,0.1,0.8333333333333333,0.5499999999999999,0.17,43.27666666666665,53.0,0.0,True
cfg_11695,0.7,1.0,0.1,0.8333333333333333,0.7,0.22,43.27666666666665,53.0,0.0,True
cfg_11696,0.7,1.0,0.1,0.8333333333333333,0.85,0.16,43.27666666666665,53.0,0.0,True
cfg_11697,0.7,1.0,0.1,0.8333333333333333,1.0,0.15,43.27666666666665,53.0,0.0,True
cfg_11698,0.7,1.0,0.1,0.9166666666666666,0.1,0.17,42.568333333333314,53.0,0.0,True
cfg_11699,0.7,1.0,0.1,0.9166666666666666,0.25,0.17,39.42555555555556,53.0,7.0,True
cfg_11700,0.7,1.0,0.1,0.9166666666666666,0.4,0.12,39.42555555555556,53.0,7.0,True
cfg_11701,0.7,1.0,0.1,0.9166666666666666,0.5499999999999999,0.17,42.568333333333314,53.0,0.0,True
cfg_11702,0.7,1.0,0.1,0.9166666666666666,0.7,0.16,41.33333333333333,53.0,8.0,True
cfg_11703,0.7,1.0,0.1,0.9166666666666666,0.85,0.17,42.568333333333314,53.0,0.0,True
cfg_11704,0.7,1.0,0.1,0.9166666666666666,1.0,0.16,42.568333333333314,53.0,0.0,True
cfg_11705,0.7,1.0,0.1,1.0,0.1,0.16,41.859999999999985,53.0,0.0,True
cfg_11706,0.7,1.0,0.1,1.0,0.25,0.18,41.859999999999985,53.0,0.0,True
cfg_11707,0.7,1.0,0.1,1.0,0.4,0.18,41.859999999999985,53.0,0.0,True
cfg_11708,0.7,1.0,0.1,1.0,0.5499999999999999,0.16,41.00000000000001,53.0,8.0,True
cfg_11709,0.7,1.0,0.1,1.0,0.7,0.17,41.859999999999985,53.0,0.0,True
cfg_11710,0.7,1.0,0.1,1.0,0.85,0.18,41.00000000000001,53.0,8.0,True
cfg_11711,0.7,1.0,0.1,1.0,1.0,0.16,41.859999999999985,53.0,0.0,True
cfg_11712,0.7,1.0,0.25,0.5,0.1,0.18,43.72499999999997,53.0,0.0,True
cfg_11713,0.7,1.0,0.25,0.5,0.25,0.17,43.0,53.0,8.0,True
cfg_11714,0.7,1.0,0.25,0.5,0.4,0.16,43.72499999999997,53.0,0.0,True
cfg_11715,0.7,1.0,0.25,0.5,0.5499999999999999,0.16,42.06666666666664,53.0,1.0,True
cfg_11716,0.7,1.0,0.25,0.5,0.7,0.17,43.0,53.0,8.0,True
cfg_11717,0.7,1.0,0.25,0.5,0.85,0.17,43.0,53.0,8.0,True
cfg_11718,0.7,1.0,0.25,0.5,1.0,0.17,42.06666666666664,53.0,1.0,True
cfg_11719,0.7,1.0,0.25,0.5833333333333334,0.1,0.18,41.17777777777776,53.0,1.0,True
cfg_11720,0.7,1.0,0.25,0.5833333333333334,0.25,0.15,43.016666666666644,53.0,0.0,True
cfg_11721,0.7,1.0,0.25,0.5833333333333334,0.4,0.16,42.66666666666667,53.0,8.0,True
cfg_11722,0.7,1.0,0.25,0.5833333333333334,0.5499999999999999,0.18,43.016666666666644,53.0,0.0,True
cfg_11723,0.7,1.0,0.25,0.5833333333333334,0.7,0.18,43.016666666666644,53.0,0.0,True
cfg_11724,0.7,1.0,0.25,0.5833333333333334,0.85,0.17,43.016666666666644,53.0,0.0,True
cfg_11725,0.7,1.0,0.25,0.5833333333333334,1.0,0.16,43.016666666666644,53.0,0.0,True
cfg_11726,0.7,1.0,0.25,0.6666666666666666,0.1,0.17,42.33333333333333,53.0,8.0,True
cfg_11727,0.7,1.0,0.25,0.6666666666666666,0.25,0.15,38.888888888888886,53.0,12.0,True
cfg_11728,0.7,1.0,0.25,0.6666666666666666,0.4,0.15,42.33333333333333,53.0,8.0,True
cfg_11729,0.7,1.0,0.25,0.6666666666666666,0.5499999999999999,0.17,42.33333333333333,53.0,8.0,True
cfg_11730,0.7,1.0,0.25,0.6666666666666666,0.7,0.16,42.33333333333333,53.0,8.0,True
cfg_11731,0.7,1.0,0.25,0.6666666666666666,0.85,0.17,42.33333333333333,53.0,8.0,True
cfg_11732,0.7,1.0,0.25,0.6666666666666666,1.0,0.15,42.33333333333333,53.0,8.0,True
cfg_11733,0.7,1.0,0.25,0.75,0.1,0.16,42.0,53.0,8.0,True
cfg_11734,0.7,1.0,0.25,0.75,0.25,0.17,42.0,53.0,8.0,True
cfg_11735,0.7,1.0,0.25,0.75,0.4,0.17,41.59999999999998,53.0,0.0,True
cfg_11736,0.7,1.0,0.25,0.75,0.5499999999999999,0.15,42.0,53.0,8.0,True
cfg_11737,0.7,1.0,0.25,0.75,0.7,0.13,42.0,53.0,8.0,True
cfg_11738,0.7,1.0,0.25,0.75,0.85,0.16,39.39999999999999,53.0,1.0,True
cfg_11739,0.7,1.0,0.25,0.75,1.0,0.16,42.0,53.0,8.0,True
cfg_11740,0.7,1.0,0.25,0.8333333333333333,0.1,0.18,41.66666666666667,53.0,8.0,True
cfg_11741,0.7,1.0,0.25,0.8333333333333333,0.25,0.17,38.361111111111114,53.0,12.0,True
cfg_11742,0.7,1.0,0.25,0.8333333333333333,0.4,0.18,41.66666666666667,53.0,8.0,True
cfg_11743,0.7,1.0,0.25,0.8333333333333333,0.5499999999999999,0.15,41.66666666666667,53.0,8.0,True
cfg_11744,0.7,1.0,0.25,0.8333333333333333,0.7,0.22,41.66666666666667,53.0,8.0,True
cfg_11745,0.7,1.0,0.25,0.8333333333333333,0.85,0.16,41.66666666666667,53.0,8.0,True
cfg_11746,0.7,1.0,0.25,0.8333333333333333,1.0,0.17,41.66666666666667,53.0,8.0,True
cfg_11747,0.7,1.0,0.25,0.9166666666666666,0.1,0.16,41.33333333333333,53.0,8.0,True
cfg_11748,0.7,1.0,0.25,0.9166666666666666,0.25,0.15,37.35555555555557,53.0,7.0,True
cfg_11749,0.7,1.0,0.25,0.9166666666666666,0.4,0.17,41.33333333333333,53.0,8.0,True
cfg_11750,0.7,1.0,0.25,0.9166666666666666,0.5499999999999999,0.16,40.18333333333332,53.0,0.0,True
cfg_11751,0.7,1.0,0.25,0.9166666666666666,0.7,0.15,41.33333333333333,53.0,8.0,True
cfg_11752,0.7,1.0,0.25,0.9166666666666666,0.85,0.16,41.33333333333333,53.0,8.0,True
cfg_11753,0.7,1.0,0.25,0.9166666666666666,1.0,0.14,40.18333333333332,53.0,0.0,True
cfg_11754,0.7,1.0,0.25,1.0,0.1,0.15,41.00000000000001,53.0,8.0,True
cfg_11755,0.7,1.0,0.25,1.0,0.25,0.16,41.00000000000001,53.0,8.0,True
cfg_11756,0.7,1.0,0.25,1.0,0.4,0.18,41.00000000000001,53.0,8.0,True
cfg_11757,0.7,1.0,0.25,1.0,0.5499999999999999,0.16,41.00000000000001,53.0,8.0,True
cfg_11758,0.7,1.0,0.25,1.0,0.7,0.16,41.00000000000001,53.0,8.0,True
cfg_11759,0.7,1.0,0.25,1.0,0.85,0.18,41.00000000000001,53.0,8.0,True
cfg_11760,0.7,1.0,0.25,1.0,1.0,0.16,41.00000000000001,53.0,8.0,True
cfg_11761,0.7,1.0,0.4,0.5,0.1,0.18,43.0,53.0,8.0,True
cfg_11762,0.7,1.0,0.4,0.5,0.25,0.18,43.0,53.0,8.0,True
cfg_11763,0.7,1.0,0.4,0.5,0.4,0.17,43.0,53.0,8.0,True
cfg_11764,0.7,1.0,0.4,0.5,0.5499999999999999,0.16,43.0,53.0,8.0,True
cfg_11765,0.7,1.0,0.4,0.5,0.7,0.17,43.0,53.0,8.0,True
cfg_11766,0.7,1.0,0.4,0.5,0.85,0.17,43.0,53.0,8.0,True
cfg_11767,0.7,1.0,0.4,0.5,1.0,0.16,43.0,53.0,8.0,True
cfg_11768,0.7,1.0,0.4,0.5833333333333334,0.1,0.16,40.63166666666668,53.0,0.0,True
cfg_11769,0.7,1.0,0.4,0.5833333333333334,0.25,0.13,42.66666666666667,53.0,8.0,True
cfg_11770,0.7,1.0,0.4,0.5833333333333334,0.4,0.16,42.66666666666667,53.0,8.0,True
cfg_11771,0.7,1.0,0.4,0.5833333333333334,0.5499999999999999,0.21,42.66666666666667,53.0,8.0,True
cfg_11772,0.7,1.0,0.4,0.5833333333333334,0.7,0.15,42.66666666666667,53.0,8.0,True
cfg_11773,0.7,1.0,0.4,0.5833333333333334,0.85,0.17,42.66666666666667,53.0,8.0,True
cfg_11774,0.7,1.0,0.4,0.5833333333333334,1.0,0.17,42.66666666666667,53.0,8.0,True
cfg_11775,0.7,1.0,0.4,0.6666666666666666,0.1,0.17,42.33333333333333,53.0,8.0,True
cfg_11776,0.7,1.0,0.4,0.6666666666666666,0.25,0.16,38.888888888888886,53.0,12.0,True
cfg_11777,0.7,1.0,0.4,0.6666666666666666,0.4,0.19,42.33333333333333,53.0,8.0,True
cfg_11778,0.7,1.0,0.4,0.6666666666666666,0.5499999999999999,0.19,42.33333333333333,53.0,8.0,True
cfg_11779,0.7,1.0,0.4,0.6666666666666666,0.7,0.18,42.33333333333333,53.0,8.0,True
cfg_11780,0.7,1.0,0.4,0.6666666666666666,0.85,0.16,42.33333333333333,53.0,8.0,True
cfg_11781,0.7,1.0,0.4,0.6666666666666666,1.0,0.17,39.92333333333335,53.0,0.0,True
cfg_11782,0.7,1.0,0.4,0.75,0.1,0.16,42.0,53.0,8.0,True
cfg_11783,0.7,1.0,0.4,0.75,0.25,0.16,42.0,53.0,8.0,True
cfg_11784,0.7,1.0,0.4,0.75,0.4,0.17,38.625,53.0,12.0,True
cfg_11785,0.7,1.0,0.4,0.75,0.5499999999999999,0.17,42.0,53.0,8.0,True
cfg_11786,0.7,1.0,0.4,0.75,0.7,0.16,42.0,53.0,8.0,True
cfg_11787,0.7,1.0,0.4,0.75,0.85,0.18,42.0,53.0,8.0,True
cfg_11788,0.7,1.0,0.4,0.75,1.0,0.17,38.625,53.0,12.0,True
cfg_11789,0.7,1.0,0.4,0.8333333333333333,0.1,0.16,41.66666666666667,53.0,8.0,True
cfg_11790,0.7,1.0,0.4,0.8333333333333333,0.25,0.17,41.66666666666667,53.0,8.0,True
cfg_11791,0.7,1.0,0.4,0.8333333333333333,0.4,0.16,41.66666666666667,53.0,8.0,True
cfg_11792,0.7,1.0,0.4,0.8333333333333333,0.5499999999999999,0.16,38.361111111111114,53.0,12.0,True
cfg_11793,0.7,1.0,0.4,0.8333333333333333,0.7,0.2,38.50666666666668,53.0,0.0,True
cfg_11794,0.7,1.0,0.4,0.8333333333333333,0.85,0.16,41.66666666666667,53.0,8.0,True
cfg_11795,0.7,1.0,0.4,0.8333333333333333,1.0,0.17,41.66666666666667,53.0,8.0,True
cfg_11796,0.7,1.0,0.4,0.9166666666666666,0.1,0.14,41.33333333333333,53.0,8.0,True
cfg_11797,0.7,1.0,0.4,0.9166666666666666,0.25,0.15,41.33333333333333,53.0,8.0,True
cfg_11798,0.7,1.0,0.4,0.9166666666666666,0.4,0.14,38.09722222222222,53.0,12.0,True
cfg_11799,0.7,1.0,0.4,0.9166666666666666,0.5499999999999999,0.17,41.33333333333333,53.0,8.0,True
cfg_11800,0.7,1.0,0.4,0.9166666666666666,0.7,0.15,41.33333333333333,53.0,8.0,True
cfg_11801,0.7,1.0,0.4,0.9166666666666666,0.85,0.16,41.33333333333333,53.0,8.0,True
cfg_11802,0.7,1.0,0.4,0.9166666666666666,1.0,0.17,38.09722222222222,53.0,12.0,True
cfg_11803,0.7,1.0,0.4,1.0,0.1,0.16,41.00000000000001,53.0,8.0,True
cfg_11804,0.7,1.0,0.4,1.0,0.25,0.16,37.833333333333336,53.0,12.0,True
cfg_11805,0.7,1.0,0.4,1.0,0.4,0.18,37.833333333333336,53.0,12.0,True
cfg_11806,0.7,1.0,0.4,1.0,0.5499999999999999,0.16,41.00000000000001,53.0,8.0,True
cfg_11807,0.7,1.0,0.4,1.0,0.7,0.16,41.00000000000001,53.0,8.0,True
cfg_11808,0.7,1.0,0.4,1.0,0.85,0.17,41.00000000000001,53.0,8.0,True
cfg_11809,0.7,1.0,0.4,1.0,1.0,0.2,41.00000000000001,53.0,8.0,True
cfg_11810,0.7,1.0,0.5499999999999999,0.5,0.1,0.2,43.0,53.0,8.0,True
cfg_11811,0.7,1.0,0.5499999999999999,0.5,0.25,0.16,43.0,53.0,8.0,True
cfg_11812,0.7,1.0,0.5499999999999999,0.5,0.4,0.16,43.0,53.0,8.0,True
cfg_11813,0.7,1.0,0.5499999999999999,0.5,0.5499999999999999,0.18,39.86666666666667,53.0,2.0,True
cfg_11814,0.7,1.0,0.5499999999999999,0.5,0.7,0.19,43.0,53.0,8.0,True
cfg_11815,0.7,1.0,0.5499999999999999,0.5,0.85,0.18,43.0,53.0,8.0,True
cfg_11816,0.7,1.0,0.5499999999999999,0.5,1.0,0.18,39.41666666666667,53.0,12.0,True
cfg_11817,0.7,1.0,0.5499999999999999,0.5833333333333334,0.1,0.17,42.66666666666667,53.0,8.0,True
cfg_11818,0.7,1.0,0.5499999999999999,0.5833333333333334,0.25,0.17,39.15277777777778,53.0,12.0,True
cfg_11819,0.7,1.0,0.5499999999999999,0.5833333333333334,0.4,0.15,39.15277777777778,53.0,12.0,True
cfg_11820,0.7,1.0,0.5499999999999999,0.5833333333333334,0.5499999999999999,0.16,42.66666666666667,53.0,8.0,True
cfg_11821,0.7,1.0,0.5499999999999999,0.5833333333333334,0.7,0.15,42.66666666666667,53.0,8.0,True
cfg_11822,0.7,1.0,0.5499999999999999,0.5833333333333334,0.85,0.15,42.66666666666667,53.0,8.0,True
cfg_11823,0.7,1.0,0.5499999999999999,0.5833333333333334,1.0,0.16,39.15277777777778,53.0,12.0,True
cfg_11824,0.7,1.0,0.5499999999999999,0.6666666666666666,0.1,0.17,38.888888888888886,53.0,12.0,True
cfg_11825,0.7,1.0,0.5499999999999999,0.6666666666666666,0.25,0.16,42.33333333333333,53.0,8.0,True
cfg_11826,0.7,1.0,0.5499999999999999,0.6666666666666666,0.4,0.16,42.33333333333333,53.0,8.0,True
cfg_11827,0.7,1.0,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.18,38.888888888888886,53.0,12.0,True
cfg_11828,0.7,1.0,0.5499999999999999,0.6666666666666666,0.7,0.16,42.33333333333333,53.0,8.0,True
cfg_11829,0.7,1.0,0.5499999999999999,0.6666666666666666,0.85,0.16,38.522222222222226,53.0,12.0,True
cfg_11830,0.7,1.0,0.5499999999999999,0.6666666666666666,1.0,0.16,42.33333333333333,53.0,8.0,True
cfg_11831,0.7,1.0,0.5499999999999999,0.75,0.1,0.17,36.65,53.0,14.0,True
cfg_11832,0.7,1.0,0.5499999999999999,0.75,0.25,0.16,42.0,53.0,8.0,True
cfg_11833,0.7,1.0,0.5499999999999999,0.75,0.4,0.17,42.0,53.0,8.0,True
cfg_11834,0.7,1.0,0.5499999999999999,0.75,0.5499999999999999,0.15,42.0,53.0,8.0,True
cfg_11835,0.7,1.0,0.5499999999999999,0.75,0.7,0.17,38.625,53.0,12.0,True
cfg_11836,0.7,1.0,0.5499999999999999,0.75,0.85,0.16,42.0,53.0,8.0,True
cfg_11837,0.7,1.0,0.5499999999999999,0.75,1.0,0.15,42.0,53.0,8.0,True
cfg_11838,0.7,1.0,0.5499999999999999,0.8333333333333333,0.1,0.15,41.66666666666667,53.0,8.0,True
cfg_11839,0.7,1.0,0.5499999999999999,0.8333333333333333,0.25,0.17,41.66666666666667,53.0,8.0,True
cfg_11840,0.7,1.0,0.5499999999999999,0.8333333333333333,0.4,0.14,41.66666666666667,53.0,8.0,True
