config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_302,1000.0,0.1,0.98,10000,0.76,17.333333333333336,True
cfg_303,1000.0,0.1,0.98,50000,0.65,17.333333333333336,True
cfg_304,1000.0,0.1,0.98,100000,0.73,17.333333333333336,True
cfg_305,1000.0,0.1,0.98,250000,0.73,17.333333333333336,True
cfg_306,1000.0,0.1,0.99,5000,1.35,17.333333333333336,True
cfg_307,1000.0,0.1,0.99,10000,1.52,17.333333333333336,True
cfg_308,1000.0,0.1,0.99,50000,1.47,17.333333333333336,True
cfg_309,1000.0,0.1,0.99,100000,1.6,17.333333333333336,True
cfg_310,1000.0,0.1,0.99,250000,1.4,17.333333333333336,True
cfg_311,1000.0,0.1,0.995,5000,2.85,17.333333333333336,True
cfg_312,1000.0,0.1,0.995,10000,2.9,17.333333333333336,True
cfg_313,1000.0,0.1,0.995,50000,2.94,17.333333333333336,True
cfg_314,1000.0,0.1,0.995,100000,3.11,17.333333333333336,True
cfg_315,1000.0,0.1,0.995,250000,2.94,17.333333333333336,True
cfg_316,1000.0,0.1,0.999,5000,8.64,17.333333333333336,True
cfg_317,1000.0,0.1,0.999,10000,14.27,17.333333333333336,True
cfg_318,1000.0,0.1,0.999,50000,14.34,17.333333333333336,True
cfg_319,1000.0,0.1,0.999,100000,14.35,17.333333333333336,True
cfg_320,1000.0,0.1,0.999,250000,14.9,17.333333333333336,True
cfg_321,1000.0,1.0,0.9,5000,0.11,17.333333333333336,True
cfg_322,1000.0,1.0,0.9,10000,0.13,15.000000000000002,True
cfg_323,1000.0,1.0,0.9,50000,0.11,15.833333333333334,True
cfg_324,1000.0,1.0,0.9,100000,0.11,15.833333333333334,True
cfg_325,1000.0,1.0,0.9,250000,0.12,17.333333333333336,True
cfg_326,1000.0,1.0,0.93,5000,0.17,17.333333333333336,True
cfg_327,1000.0,1.0,0.93,10000,0.17,17.333333333333336,True
cfg_328,1000.0,1.0,0.93,50000,0.17,17.333333333333336,True
cfg_329,1000.0,1.0,0.93,100000,0.17,15.833333333333334,True
cfg_330,1000.0,1.0,0.93,250000,0.17,17.333333333333336,True
cfg_331,1000.0,1.0,0.95,5000,0.24,15.833333333333334,True
cfg_332,1000.0,1.0,0.95,10000,0.22,17.333333333333336,True
cfg_333,1000.0,1.0,0.95,50000,0.24,17.333333333333336,True
cfg_334,1000.0,1.0,0.95,100000,0.25,15.833333333333334,True
cfg_335,1000.0,1.0,0.95,250000,0.25,17.333333333333336,True
cfg_336,1000.0,1.0,0.97,5000,0.37,17.333333333333336,True
cfg_337,1000.0,1.0,0.97,10000,0.37,17.333333333333336,True
cfg_338,1000.0,1.0,0.97,50000,0.5,17.333333333333336,True
cfg_339,1000.0,1.0,0.97,100000,0.37,17.333333333333336,True
cfg_340,1000.0,1.0,0.97,250000,0.38,17.333333333333336,True
cfg_341,1000.0,1.0,0.98,5000,0.6,17.333333333333336,True
cfg_342,1000.0,1.0,0.98,10000,0.58,17.333333333333336,True
cfg_343,1000.0,1.0,0.98,50000,0.67,17.333333333333336,True
cfg_344,1000.0,1.0,0.98,100000,0.56,17.333333333333336,True
cfg_345,1000.0,1.0,0.98,250000,0.59,17.333333333333336,True
cfg_346,1000.0,1.0,0.99,5000,1.13,17.333333333333336,True
cfg_347,1000.0,1.0,0.99,10000,1.15,17.333333333333336,True
cfg_348,1000.0,1.0,0.99,50000,1.11,17.333333333333336,True
cfg_349,1000.0,1.0,0.99,100000,1.18,17.333333333333336,True
cfg_350,1000.0,1.0,0.99,250000,1.13,17.333333333333336,True
cfg_351,1000.0,1.0,0.995,5000,2.17,17.333333333333336,True
cfg_352,1000.0,1.0,0.995,10000,2.33,17.333333333333336,True
cfg_353,1000.0,1.0,0.995,50000,2.25,17.333333333333336,True
cfg_354,1000.0,1.0,0.995,100000,2.31,17.333333333333336,True
cfg_355,1000.0,1.0,0.995,250000,2.25,17.333333333333336,True
cfg_356,1000.0,1.0,0.999,5000,8.43,17.333333333333336,True
cfg_357,1000.0,1.0,0.999,10000,11.28,17.333333333333336,True
cfg_358,1000.0,1.0,0.999,50000,11.24,17.333333333333336,True
cfg_359,1000.0,1.0,0.999,100000,11.29,17.333333333333336,True
cfg_360,1000.0,1.0,0.999,250000,11.36,17.333333333333336,True
cfg_361,1000.0,10.0,0.9,5000,0.08,17.333333333333336,True
cfg_362,1000.0,10.0,0.9,10000,0.08,15.833333333333334,True
cfg_363,1000.0,10.0,0.9,50000,0.09,17.333333333333336,True
cfg_364,1000.0,10.0,0.9,100000,0.17,17.333333333333336,True
cfg_365,1000.0,10.0,0.9,250000,0.09,15.833333333333334,True
cfg_366,1000.0,10.0,0.93,5000,0.11,17.333333333333336,True
cfg_367,1000.0,10.0,0.93,10000,0.11,14.333333333333334,True
cfg_368,1000.0,10.0,0.93,50000,0.11,15.833333333333334,True
cfg_369,1000.0,10.0,0.93,100000,0.1,17.333333333333336,True
cfg_370,1000.0,10.0,0.93,250000,0.13,17.333333333333336,True
cfg_371,1000.0,10.0,0.95,5000,0.17,15.833333333333334,True
cfg_372,1000.0,10.0,0.95,10000,0.15,17.333333333333336,True
cfg_373,1000.0,10.0,0.95,50000,0.15,17.333333333333336,True
cfg_374,1000.0,10.0,0.95,100000,0.15,17.333333333333336,True
cfg_375,1000.0,10.0,0.95,250000,0.16,15.833333333333334,True
cfg_376,1000.0,10.0,0.97,5000,0.27,15.833333333333334,True
cfg_377,1000.0,10.0,0.97,10000,0.28,17.333333333333336,True
cfg_378,1000.0,10.0,0.97,50000,0.26,17.333333333333336,True
cfg_379,1000.0,10.0,0.97,100000,0.25,17.333333333333336,True
cfg_380,1000.0,10.0,0.97,250000,0.25,17.333333333333336,True
cfg_381,1000.0,10.0,0.98,5000,0.4,17.333333333333336,True
cfg_382,1000.0,10.0,0.98,10000,0.39,17.333333333333336,True
cfg_383,1000.0,10.0,0.98,50000,0.39,17.333333333333336,True
cfg_384,1000.0,10.0,0.98,100000,0.39,17.333333333333336,True
cfg_385,1000.0,10.0,0.98,250000,0.43,17.333333333333336,True
cfg_386,1000.0,10.0,0.99,5000,0.77,17.333333333333336,True
cfg_387,1000.0,10.0,0.99,10000,0.78,17.333333333333336,True
cfg_388,1000.0,10.0,0.99,50000,0.8,17.333333333333336,True
